,id,Date,SAR_mean,SAR_std,SAR_med,modis_mean,modis_std,modis_med,NDVI_mean
164,104856056,010420,0.35431506198280993,0.379397374073296,0.3346421460328921,0.6211417636229346,0.037336054536704494,0.6108860063665135,0.27931715877180596
165,104856056,080420,0.3970658631330103,0.4765393612054284,0.37267941792940484,0.5859735442623605,0.06166081756550798,0.573609531464109,0.31473029569449673
166,104856056,190520,0.3450112310442309,0.39352951699550054,0.33445810886157035,0.6534152949308489,0.06328120118623883,0.6376316535465152,0.54677799332094
167,104856056,260520,0.4364966883926316,0.4644521842730406,0.42741633643780397,0.7046368952550583,0.04674131460088068,0.6874839423006374,0.6568389034654242
168,104856056,300820,0.4334638967483643,0.47927862618908906,0.42040180539052674,0.6066937195243175,0.03477149211759432,0.5955138163616261,0.23244457934276166
169,104856056,040920,0.34616257222258906,0.3588240123128161,0.333415589000209,0.5278399648223382,0.034977826838884105,0.5215318696193573,0.22990412884447947
170,104856056,171020,0.33629305412786886,0.30938932174952616,0.326111966516157,0.36698822007954995,0.02590044881057909,0.36445621198419453,0.19565594531446096
171,104856056,221120,0.3212413329732624,0.33501859497950537,0.3074951151015761,0.35258954591734715,0.04308641112180127,0.34815130091859203,0.24386780520519577
172,104856056,190221,0.3390252433966128,0.265134995474936,0.34535783318716584,0.5581749669405804,0.03330935753724479,0.5468226302857262,0.8363133932213228
173,104856056,150321,0.4228642634157382,0.31436587098881863,0.42275771688804076,0.5625373344680178,0.026196852958789762,0.5509336651024886,0.46462942222993536
174,104856056,080421,0.34102655810704635,0.27195961506395794,0.33856623079225134,0.5697476433209644,0.026585894973036994,0.5606971731034391,0.27658013646382407
175,104856056,200421,0.2897720503210751,0.17821332617211783,0.2983644164229353,0.5801866165760547,0.03986080163842122,0.5686299094624021,0.290715137159968
176,104856056,130721,0.4021874877687297,0.34540977004474716,0.4028986435053513,0.4705038482084953,0.06269396934278973,0.46676916081359887,0.8348755127933609
177,104856056,250721,0.4390177138504362,0.44754733107385153,0.43354012645690193,0.5291421949075387,0.0517498382424839,0.5246723850418664,0.7802939051126381
178,104856056,230921,0.31178769017173485,0.3421509697639591,0.2984670557380761,0.4457760221960835,0.0388728169962917,0.4417804320743096,0.18020053848205322
179,104856307,250119,0.40484005677981505,0.3501752732864284,0.4046384603158668,0.3915991616167675,0.025623555684256182,0.386217729197521,0.5376479104300526
180,104856307,060219,0.4572250296885765,0.35135709918813846,0.4550617861999499,0.4835473501042136,0.019158872852447145,0.47599231178864787,0.6692648629161799
181,104856307,260319,0.5406014783827519,0.4174914735387329,0.5408202191519679,0.5448045909990571,0.028890447782470956,0.5388805625335068,0.31913295282381715
182,104856307,190419,0.5139430738280326,0.38495941900132347,0.5138499141346907,0.5931425339969388,0.0296502026193373,0.5894980098354494,0.3757142254125292
183,104856307,250519,0.5071255927151868,0.3810193893702466,0.5114182058203538,0.5558541158514794,0.02355085929811607,0.5510604081341146,0.7167060638142523
184,104856307,180619,0.46415403717206904,0.3087721386685355,0.47087738838825427,0.5799203962556192,0.0836554002879175,0.5885792967165921,0.7110368675160631
185,104856307,300619,0.4563726532146308,0.2889612958990704,0.4649992093085218,0.5744274790283237,0.058265953324950645,0.5767574279291388,0.6608472592362734
186,104856307,050819,0.4870905642455549,0.3478954800945768,0.4964969727394572,0.5282400260493478,0.08098993851052586,0.5388588368385978,0.35143968813887266
